Date,Time,Title,Description,Image URL,Video ID
2019-10-31,06:14:00,"Бекмамбетов - реклама в «Елках», BadComedian, дом Диснея / вДудь","Скидка 1000 рублей на электрическую зубную щетку Philips HX8911/02 Sonicare HealthyWhite+ по промокоду: будьвтеме1000. Заказать можно тут: http://bit.ly/2prgAiX

«Черная пятница» в «Эльдорадо» до 4 ноября!

Тимур Бекмамбетов - режиссер и продюсер https://www.instagram.com/bekmambetovtimur/

Дудь https://vdudvdud.ru/

Другие выпуски вДудя про кино:
Роднянский - https://bit.ly/2WstVnr 
Юрий Быков - https://bit.ly/33eA4WE 
Михалков - https://bit.ly/2qXlXa5 
Найшуллер - https://bit.ly/2WtziCI 
Балагов - https://bit.ly/2NvK5bH 
Хлебников - https://bit.ly/2N0DYgq 
BadComedian - https://bit.ly/2pjii6g 
Нагиев - https://bit.ly/2q50w6C 
Хабенский - https://bit.ly/2Ws7IpD",https://i.ytimg.com/vi/zl7FAusDuAY/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnpsN0ZBdXNEdUFZ
2019-10-15,09:04:47,«Порнофильмы» - песни о сегодняшней России / вДудь,"Аудиокниги для каждого: https://clck.ru/EWbNv

«Порнофильмы» - главная панк-группа сегодняшней России. Поют о том, что происходит вокруг, на всем понятном языке.

Володя Котляров https://www.instagram.com/pfvolodya/

Саша Русаков https://www.instagram.com/alexander.rusakov/

Группа «Порнофильмы» https://www.instagram.com/punkmovies/

Шрифты https://type.today/ru/journal/vdud

Дудь https://vdudvdud.ru/",https://i.ytimg.com/vi/WjqBS5TI2YE/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLldqcUJTNVRJMllF
2019-10-08,11:31:47,"Нурлан Сабуров - семья, страх, ЧтоБылоДальше / вДудь","Онлайн-подписка на автомобили: http://bit.ly/2l6fQ0K 
Записаться на тест-драйв CRETA: http://bit.ly/2LRGXHq

Нурлан Сабуров - звезда стендапа на ТНТ и шоу ЧтоБылоДальше 
https://vk.com/nurlan_saburov
https://bit.ly/2LZeVdc

Дудь https://vdudvdud.ru/

Приложения вДудя
https://apple.co/320vpHh
https://bit.ly/2IywVZK

Шрифты https://type.today/ru/journal/vdud",https://i.ytimg.com/vi/uMR9gTPhVHo/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnVNUjlnVFBoVkhv
2019-10-01,04:07:43,"Гуриев - пенсионная реформа, демедведизация, доллар / вДудь","Cначала в е-каталог, а после - в магазин: 
https://www.e-katalog.ru/u/5kGw5 
https://ek.ua/u/5kGw5

Сергей Гуриев - большой экономист, который в 2013 году был вынужден уехать из России. В этом видео - разговор про экономику и политику на максимально простом языке. 

Что будет с Россией, когда закончится нефть?
Правда ли, что доллару скоро конец?
У США - огромный внешний долг. Почему тогда их экономика все равно в порядке? 
Почему Путин все-таки решился на пенсионную реформу?
Что будет с Россией через 10 лет?

Гуриев https://www.facebook.com/sergei.guriev

Дудь https://www.vdudvdud.ru",https://i.ytimg.com/vi/Bj7q5VAf8-w/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLkJqN3E1VkFmOC13
2019-09-25,20:12:06,Реутов ТВ: понять Россию через юмор / вДудь,"Ссылка на бесплатное занятие для тех, кому больше 18 лет http://skyeng.ru/go/urets
Ссылка на бесплатное занятие для тех, кому меньше 18 лет http://skyeng.ru/go/urets_j
Промокод на ТРИ урока в подарок - ЮРЕЦ (действует до 15 октября)

В 2019 году провокационного юмора на русском языке полным-полно.
Десять лет назад все было иначе, хотя даже тогда встречались классные вещи. 
Например, «Реутов ТВ» - шоу, где два молодых парня в образе провинциальных журналистов очень смешно издевались над случайными людьми.
Как это было? 
Почему это было важно? 
Почему это развалилось? 
Как строят свои карьеры Мезенцев и Маркони сейчас? 
Все это – в ближайшие два часа.
Этот выпуск – респект пацанам, которые делали что-то смелое и смешное задолго до того, как у нас появился ютуб со всей его аудиторией, деньгами и мощью.

Лучшее из Реутов ТВ https://www.youtube.com/user/Pismoshnaya

Владимир Маркони https://www.instagram.com/vladimir_markoni/

Сергей Мезенцев https://www.instagram.com/sergey_meza/

Михаил Федоров https://ethnics.ru/

Умный оператор-ниндзя Серега https://www.instagram.com/climbergreen/

Дудь https://www.instagram.com/yurydud/",https://i.ytimg.com/vi/8Z_IxW8UZfc/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjhaX0l4VzhVWmZj
2019-09-01,20:08:02,Беслан. Помни / Beslan. Remember (english & español subs),"Всем привет. Мы - в Северной Осетии, небольшой республике на самом юге России. 

15 лет назад здесь случился самый страшный теракт в нашей истории. 1 сентября прямо во время праздничной линейки террористы захватили школу №1 города Беслан. В заложниках оказалось более 1000 человек, три дня их удерживали без еды и воды в душном, тесном и обвешанном взрывчаткой спортзале. 

Когда случился штурм, большая часть заложников была освобождена, но 334 человека погибли, 186 из них - дети. 

Про Беслан снято много видео, но это совсем не причина не вспоминать про эту трагедию вновь. 

Когда изучаешь обстоятельства этого теракта, хочется кричать и плакать - от ужаса, злобы, сочувствия и боли. В этом выпуске мы покажем людей, которые продолжают жить нормальной жизнью, как бы сильно по ним этот теракт ни ударил. Мы покажем, что Беслан - это не только кошмар 2004 года, но и очень сильные люди, которые уже полтора десятилетия ведут героическую борьбу за свое здоровье и счастье. 

Ну и вообще - чем чаще и громче напоминать про Беслан, тем лучше. Вот наша логика:
- когда-то государство допустило ошибки, которые привели к беде;
- теперь государство должно окружить максимальной заботой всех, кто пострадал. 

И только через эту заботу оно может заслужить прощение, а после - и доверие людей. 

Делает ли государство все, чтобы его простили? 

Делает ли государство все, чтобы ему доверяли?

Или кто-то очень стесняется этой темы и делает все, чтобы никогда и никак ее не касаться?

Все это мы и хотели узнать. Все что узнали - рассказываем вам.

НАШИ ГЕРОИ:
Марина Дучко
Номер карты: 4276 6000 1871 0927
Получатель: Марина Сергеевна Д. 
Купить у Марины фиалки - https://www.instagram.com/marina_fialochka

Фатима Дзгоева
Для рублевых переводов
Получатель - Дзгоева Фатима Аликовна
Счет получателя - 4081 7810 5603 4254 4141
Банк получателя - Ставропольское отделение №5230 ПАО Сбербанк
ИНН банка получателя - 770 708 38 93
БИК банка получателя - 0407 02 615
Корреспондентский счет - 3010 1810 9070 2000 0615
Код подразделения банка по месту ведения счета карты - 528 632 015
Адрес подразделения банка по месту ведения счета карты - г. Беслан, ул. Дзарахохова, 23

Для валютных переводов 
Получатель - Dzgoyeva Fatima Alikovna
Счет получателя - 4081 7810 5603 4254 4141
Наименование банка получателя и адрес - Sberbank (Yugo-Zapadny Head Office) Stavropol Russia Federation 
SWIFT-код - SABRRUMMSP1
Код подразделения банка по месту ведения счета карты - 528 632 015

Стас  Бокоев
Клип Lova https://bit.ly/2klcSFa
Творческое объединение reLove https://instagram.com/reloveproduction

Диана Муртазова 
https://instagram.com/dadikki

НЕ ПЕРЕВОДИТЕ ДЕНЬГИ на счета и карточки, которые вы увидите в комментариях или где-то еще. Настоящие реквизиты - здесь, в описании. Остальное - с большой долей вероятности, мошенники. Спасибо.",https://i.ytimg.com/vi/vF1UGmi5m8s/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnZGMVVHbWk1bThz
2019-06-25,05:21:00,"ГРОТ - рэп о том, как живет Россия / вДудь","Записываемся на тест-драйв Hyundai i30 N: http://bit.ly/2xa72Jr (про тест-драйв на треке уточняем у дилеров)

Группа ГРОТ https://www.instagram.com/grot_official/

Присоединиться к отряду Лиза Алерт - https://lizaalert.org/

Видео Варламова про Омск - https://bit.ly/2IKhKx7 
Видео Варламова про Новорос - https://bit.ly/2LflisM

Наша аэросъемка - с квадрокоптеров DJI, приобретенных тут: https://coptertime.ru

Шмотки Дудя - https://vdudvdud.ru/",https://i.ytimg.com/vi/I74CLwzAnwA/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLkk3NENMd3pBbndB
2019-06-10,17:21:32,Балагов / Kantemir Balagov's big interview (English subs),"Выбираем велосипеды и не только их вот тут: Россия https://www.e-katalog.ru/u/4bE75, Украина https://ek.ua/u/4bE75

Кантемир Балагов - режиссер «Тесноты» (2017) и «Дылды» (2019), уроженец Кабардино-Балкарии и ученик Александра Сокурова – снова едет на Каннский фестиваль. Мы – вместе с ним.

Кантемир Балагов - https://www.instagram.com/kantemir_balagov/

Шмотки Дудя - https://vdudvdud.ru/",https://i.ytimg.com/vi/glbSMlBhY30/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLmdsYlNNbEJoWTMw
2019-05-28,08:58:37,Егор Крид - уход из Black Star и звонок Поперечному / вДудь,"По промо-коду ROSALIVEFEST:  
https://www.sochi.ponominalu.ru/event/livefest билеты по специальной цене на все три дня LIVEFEST SUMMER  до 1 июля 
https://www.rosakhutor.com скидка 10% на летний период в отелях курорта «Роза Хутор»   
Полный лайнап фестиваля: https://www.livefest.ru/

То самое новое видео Крида (где он блюет) - https://bit.ly/30UwekL

То самое видео певца ЮрКисса - https://bit.ly/2VYeRfb

Место встречи - бар Bad Bro https://vk.com/badbrobar

Шмотки Дудя - https://vdudvdud.ru/",https://i.ytimg.com/vi/CWX0sALDP54/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLkNXWDBzQUxEUDU0
2019-05-22,02:26:22,Алексей Иванов - о сытой Москве и небесном Челябинске (Eng subs),"Аудиокниги для каждого: https://clck.ru/EWbNv

Писатель Алексей Иванов – автор «Географ глобус пропил», «Общага-на-крови», «Сердце Пармы», «Тобол» и много чего еще

Бомбер как на Дуде - https://vdudvdud.ru/",https://i.ytimg.com/vi/Ppu9wh2AABE/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlBwdTl3aDJBQUJF
2019-05-15,07:37:14,Давидыч - огромное интервью о жизни после тюрьмы / вДудь,"Вам больше не придется тратить время и нервы на поиски профессионала. PROFI.RU: 500+ видов услуг в приложении и на сайте https://profi-client.onelink.me/Bkv8/f4202cdd

Эрик Давидыч Китуашвили https://bit.ly/2vX0Yn6

Шмотки Дудя https://vdudvdud.ru/",https://i.ytimg.com/vi/XFqayVEIJwE/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlhGcWF5VkVJSndF
2019-05-06,12:20:52,Русская Замбия / Russian Zambia (English subs),"Скидка 15% по промокоду 370 на садовые инструменты Fiskars: https://clck.ru/Ftz4z

Мы в Замбии, за моей спиной - водопад Виктория, одно из самых удивительных мест планеты Земля.
Здесь очень красиво, но люди живут очень бедно. Чтобы сделать жизнь местного населения чуть легче и интереснее, сюда едут энтузиасты со всего мира.
Иногда - они приезжают из России.
Один из них прилетел из Петербурга - с женой и тремя детьми. Чтобы учить футболу детей, у которых нет еды, обуви и возможности ходить в школу.
Ближайшие 40 минут  - про то, как лихо можно менять свою жизнь, а заодно - менять жизнь тех, кто рядом. 

ФК Восход - https://fcvoskhod.com/donation/

Футболка «Давай дружить» и другие шмотки Дудя - https://vdudvdud.ru/",https://i.ytimg.com/vi/2Y_HKe37yuU/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjJZX0hLZTM3eXVV
2019-04-23,02:45:48,Колыма - родина нашего страха / Kolyma - Birthplace of Our Fear,"Не знаю, как у вас, но всю свою жизнь я слышу от родителей: ну будь осторожен, ну не привлекай к себе лишнее внимание, не высовывайся – это очень опасно; и вообще мы простые люди – от нас ничего не зависит. 

Мои родители – прекрасные люди, я безумно их люблю. Но они говорят все это десятилетиями - даже в тех ситуациях, где очевидно нарушается здравый смысл, где творится несправедливость и где мы точно правы. 

Я всегда думал: откуда у старшего поколения этот страх, это стремление мазать все серой краской? Почему они боятся, что даже за минимальную смелость обязательно прилетит наказание? Моя гипотеза: этот страх зародился еще в прошлом веке и через поколения добрался до нас. Одно из мест, где этот страх появлялся, - Колыма.
 
Для максимального погружения мы проехали всю трассу Колыма. 2000 км тяжеленной дороги. 9 дней пути. И лютый, просто неправдоподобный мороз.

Как люди жили здесь тогда, во время репрессий? Как люди жили после? Как живут люди сейчас? 

Все это нам было интересно и важно узнать нам. Все, что узнали, мы рассказываем вам.

Некоторые герои выпуска:
Ростислав - https://www.instagram.com/rostbboy/
Артем Ковалев - http://artemkovalev.com/
Роман Романов - https://www.gmig.ru/
Иван Паникаров - номер карты сбербанка для поддержания работы музея в Ягодном 
5469 3600 1298 2287
Антоха - https://www.instagram.com/kaban553/

За одежду спасибо ребятам из компании https://ru.redfoxoutdoor.com Если бы не они, совсем не факт, что мы бы пережили эти морозы.",https://i.ytimg.com/vi/oo1WouI38rQ/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLm9vMVdvdUkzOHJR
2019-04-02,04:27:44,Русский Голливуд / Russian Hollywood (English subs),"Россия https://www.e-katalog.ru/u/EmFkc
Украина https://ek.ua/u/EmFkc

Ссылка на конкурс Россия https://www.e-katalog.ru/u/w8cp4
Ссылка на конкурс Украина https://ek.ua/u/w8cp4

Так вышло, что мы приезжаем в Голливуд уже третий раз за полгода и можем зафиксировать: сюда по-прежнему стремятся люди со всего мира, чтобы построить большую карьеру, в первую очередь - в шоу-бизнесе. Среди этих людей - многие из России.

В ближайшие полтора часа - о тех, кто не сидит на заднице ровно. Дома у тебя может быть или шикарная, или просто очень хорошая работа, но это не значит, что ты должен забывать, где находится высшая лига твоего ремесла. Мы покажем и тех, кто только пробует вывести себя на новый уровень, и того, у кого это уже получилось. 

Обычно в начале таких работ мы коротко и ясно объясняем, зачем мы все это сняли. Сейчас мы просто повторим за одним из выпусков прошлой осени. 

Мы сняли это, чтобы напомнить всем: делать новое - тяжело и страшно; но делать новое - необходимо. 

Герои выпуска:
Роман Васьянов http://www.romanvasyanov.com/
Александр Незлобин https://www.instagram.com/nezlobinofficial/
Николай Стравинский https://bit.ly/2TPiZNH

Спортивки Дудя https://vdudvdud.ru/working_side_black/",https://i.ytimg.com/vi/Gfn8q7v_5RY/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLkdmbjhxN3ZfNVJZ
2019-03-20,09:19:28,Таир Мамедов - почему он эмигрировал из России (English subs),"Бесплатный шиномонтаж при замене масла в FIT SERVICE! 
Запись на сайте - https://goo.gl/isy5RR

Плюс-минус 10 лет назад Таир Мамедов был резидентом Comedy Club, участвовал в Последнем герое, вел Каникулы в Мексике и 12 злобных зрителей. Потом он работал наблюдателем на выборах мэра Москвы и почти сразу после этого эмигрировал в США. Мы приехали к нему в Лос-Анджелес и спросили: как так получилось?
https://www.instagram.com/tairtairtair/

Футболка как у Дудя https://vdudvdud.ru/camouflage_f/

Обзоры BadComedian, о которых идет речь в выпуске:
- Уланская баллада https://bit.ly/2FhoIGV
- Бригада 2 https://bit.ly/2Y9VJxd

Инстаграм Дудя https://www.instagram.com/yurydud/",https://i.ytimg.com/vi/Dn6cxkdEL2A/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLkRuNmN4a2RFTDJB
2019-03-05,08:24:23,Айсултан / Aisultan - Star Music Video Director at 22 (English subs),"Умная колонка Яндекс.Станция с Алисой - http://bit.ly/station_vdud

Айсултан Сеитов - 22-летний казахстанский режиссер, который снимал клипы артистам из СНГ (Скриптонит, Иван Дорн, Нойз МС, Jah Khalib, T-Fest, Элджей, Елена Темникова, L'One, Мияги & Эндшпиль), а теперь работает со звездами американского рэпа
https://www.instagram.com/aisultan/

Киноцитаты Квентина Тарантино https://bit.ly/2XAKopT

Шмотки Дудя https://vdudvdud.ru/",https://i.ytimg.com/vi/KGMpPsJQ2uA/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLktHTXBQc0pRMnVB
2019-02-26,05:10:48,"Идов - чекисты, Монеточка, застой (English subs)","Экономим на каско до 20%: https://is.gd/16Uzd3

Михаил Идов - американский журналист, сценарист, режиссер 

Интервью Бориса Хлебникова во вДуде https://bit.ly/2SroscH

Интервью Идова и Додолева https://bit.ly/2UenP8p

Шмотки Дудя - https://vdudvdud.ru/",https://i.ytimg.com/vi/kiu2CSB1JMw/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLmtpdTJDU0IxSk13
2019-02-19,09:45:22,"Гордон - Украина, Россия, Ukraine, Russia (English subs)","Вам больше не придется тратить время и нервы на поиски профессионала. 
PROFI.RU: 500+ видов услуг в приложении и на сайте https://profi-client.onelink.me/Bkv8/f4202cdd

Дмитрий Гордон - журналист и самый известный интервьюер Украины https://bit.ly/2Inzpwq

инстаграм Дудя - https://www.instagram.com/yurydud/ 
вконтос Дудя - https://vk.com/vdud 
одноклассники Дудя - https://ok.ru/vdud 
твиттер Дудя - https://twitter.com/yurydud",https://i.ytimg.com/vi/in7tepc2shg/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLmluN3RlcGMyc2hn
2019-02-12,13:02:28,Первый рок-фест в СССР / First rock festival in Soviet Union,"Бесплатное вводное занятие в Skyeng — http://skyeng.ru/go/vdud-feb
Промокод на 2 урока в подарок при первой оплате: ВДУДЬ

Бесплатный личный план по изучению английского языка — http://skyeng.ru/go/vdudfeb

«30 лет назад Джон Бон Джови, Оззи Осборн и много других иностранных артистов пережили одно из самых удивительных приключений в своей жизни.

Все закрутилось в 80-е в Америке: топовый музыкальный менеджер Док Макги оказался причастен к транспортировке 18 тонн марихуаны. Чтобы избежать тюрьмы, ему пришлось очень усердно и очень щедро ввязаться в благотворительность. Одним из результатов этой благотворительности стал первый рок-фестиваль в истории СССР. 

Хотя уже вовсю шумела перестройка, железный занавес был поднят не до конца. Но люди, которые жили в Советском Союзе, уже давно обожали рок-музло. В августе тех, кого обожали, они впервые увидели живьем. 

В ближайшие полтора часа - про то, что наши родители, а у кого-то – бабушки и дедушки, тоже умели угорать.

Про то, что нет музыки глобальнее, чем рок-н-ролл.

Про то, что даже посреди застоя, серости и безнадеги иногда происходят чудеса. 

Главное – эти чудеса не пропускать. Еще лучше – принимать в них участие».

Герои выпуска:
Бах https://www.instagram.com/sebastianbach/
Барабанов https://www.facebook.com/Barabanov.fm/
Док Макги https://www.mcgheela.com/
Маршал https://www.instagram.com/marshalsinger/
Намин http://stasnamin.ru/
Стрельников https://www.instagram.com/kolbaskin/

Дудь https://www.instagram.com/yurydud/",https://i.ytimg.com/vi/yaCcVs9GVo0/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnlhQ2NWczlHVm8w
2019-02-05,16:29:24,"Киселев - брат в США, племянник на войне, пенсия / вДудь","Скидка 3000 рублей на робот-пылесос Philips FC8796/01 SmartPro Easy по промокоду филипс3000 до 11 марта. Заказать можно тут: https://www.eldorado.ru/cat/detail/71383819/

Дмитрий Киселев - ведущий программы Вести недели канала Россия 1

Репортаж из цикла Неизвестная Россия про поселок Горное (Курильские острова)
https://bit.ly/2UGthRe

Текст Марии Киселевой - жены Дмитрия Киселева - про пенсионную реформу https://bit.ly/2t87R3A

инстаграм Дудя - https://www.instagram.com/yurydud/ 
вконтос Дудя - https://vk.com/vdud 
одноклассники Дудя - https://ok.ru/vdud 
твиттер Дудя - https://twitter.com/yurydud

шмотки Дудя - https://vdudvdud.ru/",https://i.ytimg.com/vi/7JrIAY5G7jE/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjdKcklBWTVHN2pF
2018-12-04,22:47:40,"Бурунов - ЦСКА, Ди Каприо, психотерапевт / вДудь","Кэшбэк до 21 000 рублей по Альфа-Карте Premium Visa: http://alfa.link/6vx4

Сергей Бурунов, звезда Полицейского с Рублевки, Домашнего ареста, Большой разницы и много чего еще  - https://www.instagram.com/sergeyburunovofficial/

Шмотки Дудя - https://vdudvdud.ru/",https://i.ytimg.com/vi/TJBWUgXB8w0/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlRKQldVZ1hCOHcw
2018-11-27,14:02:37,"Михалков - власть, гимн, BadComedian (English subs)","Открывай счет для бизнеса в Альфа-Банке: http://alfa.link/931e

Никита Михалков в ютубе https://goo.gl/F96fyd

Инстаграм Дудя https://www.instagram.com/yurydud/

Футболка «Три лучших рэпера?» и прочий шмот https://vdudvdud.ru/",https://i.ytimg.com/vi/6cjcgu865ok/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjZjamNndTg2NW9r
2018-11-20,20:50:36,Олег Табаков: как он воспитывал свободных людей / вДудь,"Вот для чего существует наша программа? Например, для того, чтобы связать поколения, чтобы очень взрослым и очень молодым было что посмотреть и про что потом пообщаться.

И у нас в этом умении работать с людьми разных возрастов и разных взглядов есть абсолютный кумир. Его зовут Олег Табаков.

Про его великую карьеру и насыщенную жизнь снято много часов видео, поэтому мы в ближайшие полтора часа хотим навести фокус на одной теме.

Как можно руководить главным академическим театром страны, но давать сцену оторванным режиссерам, которые провоцируют и вообще матерятся.

Как можно быть государственником, но рубиться за учеников, которые это государство критикуют.

Как можно сочетать консерватизм и постоянное желание пробовать новое.

Как можно отметить 80-летие, переживать большие проблемы со здоровьем, но рассеивать вокруг себя молодость, дерзость и свободу. 

Олег Палыч, к сожалению, мы мы слишком поздно придумали нашу программу. Поэтому только сейчас говорим вам: 

вы
очень 
крутой.


Герои выпуска:
- Ольга Хенкина, долгое время помощница Олега Табакова
- Анатолий Смелянский, театральный критик и педагог, долгое время - заместитель Олега Табакова в МХТ https://www.youtube.com/user/SmelianskyAnatoly
- Александр Молочников, актер и режиссер https://www.kinopoisk.ru/name/2418180/
- Павел Табаков, сын Олега Табакова, актер https://www.kinopoisk.ru/name/3669799/

Пятисерийный фильм Смелянского про Олега Табакова https://goo.gl/vJyjEx

Московский художественный театр http://www.mxat.ru/

Интервью Табакова на Дожде https://tvrain.ru/s/uvj/",https://i.ytimg.com/vi/6oGpWlfYtRM/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjZvR3BXbGZZdFJN
2018-11-13,13:36:14,"Новый русский юмор: Гудков, Соболев, Satyr / вДудь","Говорите «вДудь» и получаете два урока в подарок:
http://skyeng.ru/go/vdudnov (для взрослых)
http://skyeng.ru/go/vdudnov-jr (для детей)

Мы тысячу раз рассказывали, как ютуб в сегодняшней России спасает отдельные карьеры и целые профессии. Сейчас расскажем в тысяче первый. 

В последние годы юмор в России был ну оооочень стерильным. Отчасти – из-за политической цензуры и укрепившегося консерватизма. Отчасти – из-за самоуспокоенности звезд: люди, которые когда-то ворвались в нашу жизнь с бескомпромиссным стебом над гламуром и шоу-бизнесом, сами стали шоу-бизнесом, покрылись золотой коркой и перестали развиваться. 

Здорово, что выручает ютуб. Раньше здесь разрывали всех КликКлак и Данила Поперечный, но не так давно к ним присоединилось несколько новых больших звезд. 

Ближайшие два часа – как раз про этих звезд.

Этот выпуск – про то, что даже если ты регулярно появляешься на федеральном канале, тебе есть куда стремиться и куда удивлять. 

Про то, что даже если ты живешь в четырех часовых поясах от Москвы, ты можешь делать вещи, которые будут интересны миллионам людей – и в Москве, и в Краснодаре, и в Южно-Сахалинске. 

Про то, что делать новое – неудобно и страшно. Но делать новое - необходимо.

Канал Гудкова
https://www.youtube.com/channel/UCn9bv143ECsDMw-kJCNN7QA
Канал Соболева https://www.youtube.com/user/SobolevTUT
Канал Сатира https://www.youtube.com/channel/UC4yxdlsaRT6WpZ_FZQ6uIpQ

Футболка «Сколько ты зарабатываешь?» https://vdudvdud.ru/",https://i.ytimg.com/vi/s8z28NJTexE/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLnM4ejI4TkpUZXhF
2018-10-23,07:43:53,GONE.Fludd - главное рэп-открытие года / вДудь,"Копи мили и путешествуй бесплатно с картой AlfaTravel: http://alfa.link/W9nh

Свитшот ""Жуть"" и прочий мерч вДудя можно купить здесь https://vdudvdud.ru/

GONE.Fludd - новый кумир русской молодежи, автор ""Мамбла"", ""Зашей"" и ""Кубика льда"" https://www.instagram.com/gonefludd/

инстаграм Дудя - https://www.instagram.com/yurydud/ 
вконтос Дудя - https://vk.com/vdud 
одноклассники Дудя - https://ok.ru/vdud 
твиттер Дудя - https://twitter.com/yurydud",https://i.ytimg.com/vi/gb97k-YtWdU/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLmdiOTdrLVl0V2RV
2018-10-16,09:55:14,"Чача - Санта-Барбара, Россия, Америка / вДудь","Вот здесь можно протестить тачку, на которой Дудь исследовал Москву https://bit.ly/2OXqmEj

Александр «Чача» Иванов - лидер панк-группы Наив https://www.youtube.com/user/naiverock

Бар, в котором мы накатываем https://www.facebook.com/Mercuryloungeotg/

инстаграм Дудя - https://www.instagram.com/yurydud/ 
вконтос Дудя - https://vk.com/vdud 
одноклассники Дудя - https://ok.ru/vdud 
твиттер Дудя - https://twitter.com/yurydud",https://i.ytimg.com/vi/Y_EynulWwNM/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLllfRXludWxXd05N
2018-10-10,07:29:46,"Толоконникова - бисексуальность, FACE, тюрьма / вДудь","Скачивайте приложение с аудиокнигами для мобильного: https://clck.ru/EWbNv

Надежда Толоконникова - акционист и художник https://instagram.com/nadyariot

Дудь - https://vdudvdud.ru/",https://i.ytimg.com/vi/RNbXm8WKmow/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlJOYlhtOFdLbW93
2018-10-02,08:41:51,"Pharaoh - суки, слава, стиль / вДудь","Открывайте счёт для бизнеса в Альфа-Банке: http://alfa.link/ED78

Инстаграм Фараона -  https://www.instagram.com/coldsiemens/

Дудь - https://vdudvdud.ru/",https://i.ytimg.com/vi/VXK12Uaxt9M/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLlZYSzEyVWF4dDlN
2018-09-25,05:16:04,"Кинчев - чувства верующих, самогон, рок-н-ролл / вДудь","Для всех, кто планирует новоселье с московской пропиской: http://2119.ru/vdud/10

Константин Кинчев - лидер группы Алиса http://www.alisa.net/ 

инстаграм Дудя - https://www.instagram.com/yurydud/ 
вконтос Дудя - https://vk.com/vdud 
одноклассники Дудя - https://ok.ru/vdud 
твиттер Дудя - https://twitter.com/yurydud",https://i.ytimg.com/vi/9zCVth5QUAA/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjl6Q1Z0aDVRVUFB
2018-09-18,08:58:10,"Нагиев - пенсии, стих в Кремле (English subs)","Отличное семейное авто для передвижений по городу и между городами: https://bit.ly/2xsaWx0

Послушать природу, вкусно поесть, порыбачить и пожить в доме, где Дудь рассказывал о новой Hyundai, можно здесь http://zavidnoe-club.com/

инстаграм Нагиева - https://www.instagram.com/nagiev.universal/

Дудь - https://vdudvdud.ru/",https://i.ytimg.com/vi/7tKb5u52nSE/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLjd0S2I1dTUyblNF
2018-09-11,15:03:34,Johnyboy - жизнь после поражения от Оксимирона / вДудь,"С 18.09.2018 получи чехол-клавиатуру в подарок за покупку планшета Samsung Galaxy Tab S4 по промокоду: будьвделеsamsung.
Закажи планшет по ссылке http://goo.gl/KSPVg8 и чехол-клавиатуру: http://goo.gl/vCt6oG, а до 17.09.2018 можешь получить скидку 9 000 рублей на планшет по тому же промокоду.

инстаграм Джонибоя - https://www.instagram.com/johnyboyriga/

инстаграм Дудя - https://www.instagram.com/yurydud/ 
вконтос Дудя - https://vk.com/vdud 
одноклассники Дудя - https://ok.ru/vdud 
твиттер Дудя - https://twitter.com/yurydud",https://i.ytimg.com/vi/IysuqSOFd8o/default.jpg,VVVNQ2dPbThHWmtIcDh6SjZsN19oSXVBLkl5c3VxU09GZDhv
